pixel,fps,pv,ra,stream,device,GPU
360,18,0.94,0.94,5,Orin,1
360,18,0.94,0.83,5,Orin,1
360,18,0.94,0.83,5,Orin,1
360,18,0.94,0.89,5,Orin,1
360,18,1.0,1.0,5,Orin,1
360,18,0.94,0.94,5,Orin,1
360,18,1.0,0.94,5,Orin,1
360,18,1.0,0.94,5,Orin,1
360,18,0.94,0.94,5,Orin,1
360,18,1.0,1.0,5,Orin,1
360,18,1.0,0.94,5,Orin,1
360,18,0.94,0.94,5,Orin,1
360,18,1.0,0.94,5,Orin,1
360,18,1.0,0.89,5,Orin,1
360,18,1.0,0.94,5,Orin,1
360,18,1.0,1.0,5,Orin,1
360,18,1.0,0.94,5,Orin,1
360,18,1.0,0.94,5,Orin,1
360,18,1.0,0.89,5,Orin,1
360,18,1.0,1.0,5,Orin,1
360,18,1.0,0.89,5,Orin,1
360,18,0.94,0.94,5,Orin,1
360,18,0.94,0.94,5,Orin,1
360,18,0.94,0.89,5,Orin,1
360,18,1.0,0.89,5,Orin,1
360,18,1.0,0.83,5,Orin,1
360,18,0.94,0.94,5,Orin,1
360,18,1.0,0.89,5,Orin,1
360,18,1.0,0.83,5,Orin,1
360,18,1.0,0.89,5,Orin,1
360,18,0.94,0.89,5,Orin,1
360,18,1.0,0.94,5,Orin,1
360,18,1.0,0.83,5,Orin,1
360,18,1.0,0.94,5,Orin,1
360,18,1.0,0.94,5,Orin,1
360,18,1.0,1.0,5,Orin,1
360,18,1.0,0.78,5,Orin,1
360,18,1.0,0.89,5,Orin,1
360,18,1.0,0.83,5,Orin,1
360,18,0.94,0.89,5,Orin,1
360,18,1.0,0.78,5,Orin,1
360,18,1.0,0.83,5,Orin,1
360,18,1.0,1.0,5,Orin,1
360,18,1.0,0.94,5,Orin,1
360,18,1.0,0.94,5,Orin,1
360,18,0.94,0.94,5,Orin,1
360,18,1.0,0.94,5,Orin,1
360,18,0.94,0.94,5,Orin,1
360,18,0.94,0.89,5,Orin,1
360,18,1.0,1.0,5,Orin,1
360,18,1.0,1.0,5,Orin,1
360,18,1.0,0.89,5,Orin,1
360,18,1.0,0.83,5,Orin,1
360,18,1.0,0.94,5,Orin,1
360,18,1.0,0.89,5,Orin,1
360,18,1.0,0.94,5,Orin,1
360,18,1.0,0.94,5,Orin,1
360,18,1.0,0.89,5,Orin,1
360,18,1.0,0.83,5,Orin,1
360,18,1.0,1.0,5,Orin,1
360,18,1.0,0.89,5,Orin,1
360,18,0.94,0.94,5,Orin,1
360,18,1.0,0.89,5,Orin,1
360,18,1.0,0.89,5,Orin,1
360,18,1.0,0.89,5,Orin,1
360,18,1.0,0.94,5,Orin,1
360,18,1.0,0.94,5,Orin,1
360,18,0.94,1.0,5,Orin,1
360,18,1.0,0.94,5,Orin,1
360,18,1.0,0.94,5,Orin,1
360,18,1.0,1.0,5,Orin,1
360,18,1.0,1.0,5,Orin,1
360,18,1.0,0.94,5,Orin,1
360,18,1.0,0.89,5,Orin,1
360,18,0.94,1.0,5,Orin,1
360,18,1.0,0.89,5,Orin,1
360,18,1.0,1.0,5,Orin,1
360,18,1.0,0.94,5,Orin,1
360,18,0.94,0.83,5,Orin,1
360,18,1.0,0.94,5,Orin,1
360,18,1.0,0.94,5,Orin,1
360,18,0.94,1.0,5,Orin,1
360,18,1.0,0.89,5,Orin,1
360,18,1.0,0.89,5,Orin,1
360,18,1.0,0.94,5,Orin,1
360,18,1.0,1.0,5,Orin,1
360,18,1.0,0.94,5,Orin,1
360,18,1.0,0.89,5,Orin,1
360,18,1.0,0.94,5,Orin,1
360,18,1.0,0.94,5,Orin,1
360,18,1.0,1.0,5,Orin,1
360,18,1.0,0.94,5,Orin,1
360,18,1.0,0.83,5,Orin,1
360,18,0.94,0.94,5,Orin,1
360,18,1.0,0.89,5,Orin,1
360,18,0.94,0.89,5,Orin,1
360,18,1.0,0.78,5,Orin,1
360,18,1.0,0.89,5,Orin,1
360,18,0.94,0.89,5,Orin,1
360,18,1.0,0.94,5,Orin,1
360,18,1.0,0.44,5,Orin,1
360,18,0.94,0.72,5,Orin,1
360,18,1.0,0.94,5,Orin,1
